src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.100.114,100.55.246.109,49218,443,6,2026-03-18 19:20:30,90.37712001800537,4.625064395908212,0.0774532315104246,0.04425898943452835,0.03319424207589626,4,3,220,198,55,55,55.0,0.0,66,66,66.0,0.0,66,55,59.714285714285715,5.443588252359329,29.63265306122449,80,60,20,4,15.062853336334229,45.01079297065735,0.0,21.172768631693657,90.25505185127258,45.132822036743164,0.0,30.085017283757526,21.27332017295819,90.25531220436096,45.13286113739014,45.122451066970825,45.12765610218048,0.005205035209655762,0,0,0,0,0,0,0,0,7,0,0,0.75,59.714285714285715,1025,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,66.0,0,4,3,220,198
192.168.100.114,192.168.100.1,59034,53,17,2026-03-18 19:18:01,0.004889965057373047,122495.76284739151,613.5013164310093,409.00087762067284,204.50043881033642,2,1,148,451,74,74,74.0,0.0,451,451,451.0,0.0,451,74,199.66666666666666,177.71950433821894,31584.222222222223,40,20,20,2,0.0024449825286865234,0.004889965057373047,0.0,0.0024449825286865234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,199.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,451.0,0,2,1,148,451
192.168.100.114,192.168.100.1,61310,53,17,2026-03-18 19:18:01,0.008494853973388672,52502.3739545327,353.15498175694637,235.43665450463092,117.71832725231546,2,1,148,298,74,74,74.0,0.0,298,298,298.0,0.0,298,74,148.66666666666666,105.5946126571911,11150.222222222224,40,20,20,2,0.004247426986694336,0.008494853973388672,0.0,0.004247426986694336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,148.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,298.0,0,2,1,148,298
192.168.100.114,192.168.100.1,55207,53,17,2026-03-18 19:18:01,0.010487079620361328,33374.40094575547,286.06629382076113,190.7108625471741,95.35543127358704,2,1,148,202,74,74,74.0,0.0,202,202,202.0,0.0,202,74,116.66666666666667,60.339778661252055,3640.888888888889,40,20,20,2,0.005243539810180664,0.010487079620361328,0.0,0.005243539810180664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,116.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,202.0,0,2,1,148,202
192.168.100.114,192.168.100.1,53838,53,17,2026-03-18 19:18:01,0.010345935821533203,35472.86647923676,289.9689357975757,193.31262386505045,96.65631193252523,2,1,166,201,83,83,83.0,0.0,201,201,201.0,0.0,201,83,122.33333333333333,55.62573345334174,3094.222222222222,40,20,20,2,0.0051729679107666016,0.010345935821533203,0.0,0.0051729679107666016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,122.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,201.0,0,2,1,166,201
192.168.100.114,192.168.100.1,52998,53,17,2026-03-18 19:18:01,0.015022039413452148,21368.60323456124,199.70657228561905,133.13771485707937,66.56885742853969,2,1,166,155,83,83,83.0,0.0,155,155,155.0,0.0,155,83,107.0,33.94112549695428,1152.0,40,20,20,2,0.007511019706726074,0.015022039413452148,0.0,0.007511019706726074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,155.0,0,2,1,166,155
192.168.100.114,192.168.100.1,52984,53,17,2026-03-18 19:18:01,0.020509004592895508,15066.552771997536,146.27721137861684,97.5181409190779,48.75907045953895,2,1,166,143,83,83,83.0,0.0,143,143,143.0,0.0,143,83,103.0,28.284271247461902,800.0,40,20,20,2,0.010254502296447754,0.020509004592895508,0.0,0.010254502296447754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,143.0,0,2,1,166,143
192.168.100.114,192.168.100.1,63030,53,17,2026-03-18 19:18:01,0.019636154174804688,19250.205342399222,152.77940747935892,101.8529383195726,50.9264691597863,2,1,170,208,85,85,85.0,0.0,208,208,208.0,0.0,208,85,126.0,57.982756057296896,3362.0,40,20,20,2,0.009818077087402344,0.019636154174804688,0.0,0.009818077087402344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,208.0,0,2,1,170,208
192.168.100.114,192.168.100.1,64445,53,17,2026-03-18 19:18:01,0.027415037155151367,12110.142259559776,109.42899632132328,72.95266421421552,36.47633210710776,2,1,170,162,85,85,85.0,0.0,162,162,162.0,0.0,162,85,110.66666666666667,36.29814810090944,1317.5555555555554,40,20,20,2,0.013707518577575684,0.027415037155151367,0.0,0.013707518577575684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,110.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,162.0,0,2,1,170,162
192.168.100.114,192.168.100.1,52239,53,17,2026-03-18 19:18:01,0.030857086181640625,10370.389417727778,97.22240079119793,64.81493386079862,32.40746693039931,2,1,170,150,85,85,85.0,0.0,150,150,150.0,0.0,150,85,106.66666666666667,30.641293851417057,938.8888888888888,40,20,20,2,0.015428543090820312,0.030857086181640625,0.0,0.015428543090820312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,106.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,150.0,0,2,1,170,150
