local_time,flow_timestamp,src_ip,dst_ip,dst_port,protocol,prediction
17:02:51,2026-04-19 16:58:49,192.168.100.119,192.168.100.1,53,17,NORMAL
17:02:51,2026-04-19 16:58:49,192.168.100.119,192.168.100.1,53,17,NORMAL
17:02:51,2026-04-19 16:58:49,192.168.100.119,192.168.100.1,53,17,NORMAL
17:02:51,2026-04-19 16:58:50,192.168.100.119,192.168.100.1,53,17,NORMAL
17:02:51,2026-04-19 16:58:50,192.168.100.119,192.168.100.1,53,17,NORMAL
17:02:51,2026-04-19 16:58:50,192.168.100.119,192.168.100.1,53,17,NORMAL
17:02:51,2026-04-19 16:58:50,192.168.100.119,192.168.100.1,53,17,NORMAL
17:02:51,2026-04-19 16:58:50,192.168.100.119,192.168.100.1,53,17,NORMAL
17:02:51,2026-04-19 16:58:50,192.168.100.119,192.168.100.1,53,17,NORMAL
17:02:54,2026-04-19 16:58:52,192.168.100.119,192.168.100.1,53,17,NORMAL
17:02:54,2026-04-19 16:58:52,192.168.100.119,192.168.100.1,53,17,NORMAL
17:02:54,2026-04-19 16:58:52,192.168.100.119,192.168.100.1,53,17,NORMAL
17:02:57,2026-04-19 17:01:20,192.168.100.119,34.120.52.64,443,6,NORMAL
17:02:57,2026-04-19 16:58:10,192.168.100.119,40.127.158.108,443,6,NORMAL
17:02:57,2026-04-19 16:59:15,192.168.100.119,20.71.22.186,443,6,NORMAL
17:03:03,2026-04-19 16:58:45,192.168.100.119,192.168.1.6,7680,6,NORMAL
17:03:03,2026-04-19 16:58:45,192.168.100.119,192.168.1.6,7680,6,NORMAL
17:03:03,2026-04-19 17:01:15,192.168.100.119,40.127.158.108,443,6,NORMAL
17:03:06,2026-04-19 17:01:32,192.168.100.119,140.82.114.22,443,6,NORMAL
17:03:12,2026-04-19 16:59:11,192.168.100.119,192.168.100.1,53,17,NORMAL
17:03:12,2026-04-19 16:59:11,192.168.100.119,192.168.100.1,53,17,NORMAL
17:03:12,2026-04-19 16:59:11,192.168.100.119,192.168.100.1,53,17,NORMAL
17:03:15,2026-04-19 16:59:13,192.168.100.119,192.168.100.1,53,17,NORMAL
17:03:15,2026-04-19 16:59:13,192.168.100.119,192.168.100.1,53,17,NORMAL
17:03:15,2026-04-19 16:59:13,192.168.100.119,192.168.100.1,53,17,NORMAL
17:03:18,2026-04-19 16:59:14,192.168.100.119,51.104.136.2,443,6,NORMAL
17:03:18,2026-04-19 16:59:15,192.168.100.119,51.104.136.2,443,6,NORMAL
17:03:18,2026-04-19 17:01:26,146.75.121.91,192.168.100.119,52269,6,NORMAL
17:03:18,2026-04-19 17:01:16,192.168.100.119,52.21.0.142,443,6,NORMAL
17:03:24,2026-04-19 16:58:23,192.168.100.119,98.87.241.185,443,6,NORMAL
17:03:27,2026-04-19 17:01:54,34.120.52.64,192.168.100.119,53331,6,NORMAL
17:03:27,2026-04-19 17:01:53,192.168.100.119,52.168.112.66,443,6,NORMAL
17:03:33,2026-04-19 16:59:31,34.239.193.2,192.168.100.119,52349,6,NORMAL
17:03:39,2026-04-19 16:59:37,192.168.100.119,192.168.100.1,53,17,NORMAL
17:03:39,2026-04-19 16:59:37,192.168.100.119,192.168.100.1,53,17,NORMAL
17:03:42,2026-04-19 17:02:09,192.168.100.119,13.216.96.160,443,6,NORMAL
17:03:42,2026-04-19 16:59:25,192.168.100.119,192.168.1.202,7680,6,NORMAL
17:03:42,2026-04-19 16:59:25,192.168.100.119,192.168.1.134,7680,6,NORMAL
17:03:42,2026-04-19 16:59:41,192.168.100.119,192.168.100.255,138,17,NORMAL
17:03:42,2026-04-19 17:02:11,192.168.100.119,13.216.96.160,443,6,NORMAL
17:03:45,2026-04-19 16:59:37,192.168.100.119,192.168.100.1,53,17,NORMAL
17:03:45,2026-04-19 16:59:43,192.168.100.119,192.168.100.1,53,17,NORMAL
17:03:45,2026-04-19 16:59:43,192.168.100.119,192.168.100.1,53,17,NORMAL
17:03:48,2026-04-19 17:02:16,192.168.100.119,54.89.66.149,443,6,NORMAL
17:03:51,2026-04-19 17:01:46,192.168.100.119,224.0.0.251,5353,17,NORMAL
17:03:51,2026-04-19 17:01:49,192.168.100.1,239.255.255.250,1900,17,NORMAL
17:03:54,2026-04-19 17:01:52,192.168.100.129,224.0.0.251,5353,17,NORMAL
17:03:54,2026-04-19 16:59:49,192.168.100.119,239.255.255.250,1900,17,NORMAL
17:04:00,2026-04-19 16:59:59,192.168.100.119,192.168.100.1,53,17,NORMAL
17:04:03,2026-04-19 17:00:00,192.168.100.119,224.0.0.252,5355,17,NORMAL
17:04:06,2026-04-19 17:02:31,192.168.100.119,18.97.36.64,443,6,NORMAL
17:04:13,2026-04-19 17:00:11,192.168.100.119,224.0.0.252,5355,17,NORMAL
17:04:19,2026-04-19 17:00:12,192.168.100.119,52.168.117.168,443,6,NORMAL
17:04:22,2026-04-19 17:00:05,192.168.100.119,192.168.1.129,7680,6,NORMAL
17:04:22,2026-04-19 17:00:20,192.168.100.119,255.255.255.255,3289,17,NORMAL
17:04:22,2026-04-19 17:00:20,192.168.100.119,255.255.255.255,161,17,NORMAL
17:04:22,2026-04-19 17:02:50,192.168.100.119,192.168.100.255,57621,17,NORMAL
17:04:25,2026-04-19 16:59:23,34.205.194.108,192.168.100.119,52359,6,NORMAL
17:04:25,2026-04-19 17:02:31,192.168.100.119,2.17.117.123,443,6,NORMAL
17:04:28,2026-04-19 17:02:55,192.168.100.119,13.216.96.160,443,6,NORMAL
17:04:28,2026-04-19 17:00:26,192.168.100.119,192.168.100.1,53,17,NORMAL
17:04:28,2026-04-19 17:00:26,192.168.100.119,192.168.100.1,53,17,NORMAL
17:04:28,2026-04-19 17:00:26,192.168.100.119,192.168.100.1,53,17,NORMAL
17:04:28,2026-04-19 17:02:30,192.168.100.119,72.153.5.139,443,6,NORMAL
17:04:52,2026-04-19 17:00:47,192.168.100.119,239.255.255.250,1900,17,NORMAL
17:04:55,2026-04-19 17:03:23,192.168.100.119,143.204.11.124,443,6,NORMAL
17:04:58,2026-04-19 17:03:27,52.168.112.66,192.168.100.119,51839,6,NORMAL
17:05:01,2026-04-19 17:03:15,192.168.100.119,40.127.158.108,443,6,NORMAL
17:05:10,2026-04-19 17:03:32,192.168.100.119,34.120.52.64,443,6,NORMAL
17:05:10,2026-04-19 17:03:39,192.168.100.119,34.120.52.64,443,6,NORMAL
17:05:16,2026-04-19 17:00:15,192.168.100.119,204.79.197.203,80,6,NORMAL
17:05:19,2026-04-19 17:03:17,52.21.0.142,192.168.100.119,52524,6,NORMAL
17:05:22,2026-04-19 17:01:20,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:22,2026-04-19 17:01:20,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:22,2026-04-19 17:01:20,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:25,2026-04-19 17:01:23,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:25,2026-04-19 17:01:23,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:25,2026-04-19 17:01:23,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:25,2026-04-19 17:01:24,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:25,2026-04-19 17:01:24,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:25,2026-04-19 17:01:24,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:28,2026-04-19 17:01:26,192.168.100.119,108.141.37.120,443,6,NORMAL
17:05:31,2026-04-19 17:01:29,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:31,2026-04-19 17:01:29,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:31,2026-04-19 17:01:29,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:31,2026-04-19 17:04:00,192.168.100.119,146.75.121.91,443,6,NORMAL
17:05:34,2026-04-19 17:01:27,192.168.100.119,13.107.5.93,443,6,NORMAL
17:05:34,2026-04-19 17:01:27,192.168.100.119,13.107.5.93,443,6,NORMAL
17:05:40,2026-04-19 17:00:36,192.168.100.119,98.95.120.69,443,6,NORMAL
17:05:40,2026-04-19 17:03:42,192.168.100.131,224.0.0.251,5353,17,NORMAL
17:05:43,2026-04-19 17:01:39,192.168.100.119,20.189.172.33,443,6,NORMAL
17:05:43,2026-04-19 17:01:20,192.168.100.119,255.255.255.255,3289,17,NORMAL
17:05:43,2026-04-19 17:01:33,192.168.100.119,13.107.5.93,443,6,NORMAL
17:05:49,2026-04-19 17:01:42,192.168.100.119,13.107.5.93,443,6,NORMAL
17:05:49,2026-04-19 17:01:46,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:49,2026-04-19 17:01:46,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:49,2026-04-19 17:01:46,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:49,2026-04-19 17:01:46,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:49,2026-04-19 17:01:46,192.168.100.119,192.168.100.1,53,17,NORMAL
17:05:49,2026-04-19 17:01:46,192.168.100.119,142.251.143.238,443,17,NORMAL
17:05:49,2026-04-19 17:01:46,192.168.100.119,172.217.23.46,443,17,NORMAL
17:05:49,2026-04-19 17:01:46,192.168.100.119,142.251.143.238,443,6,NORMAL
17:05:49,2026-04-19 17:01:46,192.168.100.119,172.217.23.46,443,6,NORMAL
17:05:49,2026-04-19 17:03:48,192.168.100.119,104.199.65.9,4070,6,NORMAL
17:05:52,2026-04-19 17:01:50,192.168.100.119,255.255.255.255,3289,17,NORMAL
17:05:52,2026-04-19 17:01:51,192.168.100.119,224.0.2.3,427,17,NORMAL
17:05:55,2026-04-19 17:03:50,192.168.100.119,239.255.255.250,1900,17,NORMAL
17:05:55,2026-04-19 17:01:46,192.168.100.119,239.255.255.250,1900,17,NORMAL
17:05:55,2026-04-19 17:01:49,192.168.100.119,239.255.255.250,1900,17,NORMAL
17:05:55,2026-04-19 17:01:53,192.168.100.119,51.116.246.104,443,6,NORMAL
17:05:58,2026-04-19 17:04:07,192.168.100.119,98.88.57.28,443,6,NORMAL
17:05:58,2026-04-19 17:04:07,192.168.100.119,34.239.193.2,443,6,NORMAL
17:05:58,2026-04-19 17:03:51,192.168.100.1,239.255.255.250,1900,17,NORMAL
17:06:07,2026-04-19 17:04:32,192.168.100.119,54.89.66.149,443,6,NORMAL
17:06:10,2026-04-19 17:02:06,192.168.100.119,192.168.100.1,53,17,NORMAL
17:06:10,2026-04-19 17:02:06,192.168.100.119,192.168.100.1,53,17,NORMAL
17:06:10,2026-04-19 17:02:06,192.168.100.119,192.168.100.1,53,17,NORMAL
17:06:10,2026-04-19 17:02:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:06:10,2026-04-19 17:02:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:06:10,2026-04-19 17:02:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:06:10,2026-04-19 17:02:07,192.168.100.119,142.251.143.238,443,17,NORMAL
17:06:10,2026-04-19 17:02:07,192.168.100.119,172.217.23.46,443,17,NORMAL
17:06:22,2026-04-19 17:04:49,192.168.100.119,18.97.36.64,443,6,NORMAL
17:06:22,2026-04-19 17:04:50,192.168.100.119,192.168.100.255,57621,17,NORMAL
17:06:25,2026-04-19 17:01:23,192.168.100.119,34.234.222.78,443,6,NORMAL
17:06:25,2026-04-19 17:02:08,192.168.100.119,143.204.11.124,443,6,NORMAL
17:06:25,2026-04-19 17:04:25,192.168.100.119,13.216.96.160,443,6,NORMAL
17:06:49,2026-04-19 17:02:46,192.168.100.119,192.168.100.1,53,17,NORMAL
17:06:49,2026-04-19 17:02:46,192.168.100.119,192.168.100.1,53,17,NORMAL
17:06:49,2026-04-19 17:02:46,192.168.100.119,192.168.100.1,53,17,NORMAL
17:06:52,2026-04-19 17:02:47,192.168.100.119,239.255.255.250,1900,17,NORMAL
17:06:55,2026-04-19 17:05:00,192.168.100.119,52.168.112.66,443,6,NORMAL
17:06:55,2026-04-19 17:05:12,34.120.52.64,192.168.100.119,53331,6,NORMAL
17:07:00,2026-04-19 17:02:55,20.71.22.186,192.168.100.119,52425,6,NORMAL
17:07:00,2026-04-19 17:02:56,44.220.98.184,192.168.100.119,51833,6,NORMAL
17:07:04,2026-04-19 17:05:15,192.168.100.119,40.127.158.108,443,6,NORMAL
17:07:11,2026-04-19 17:02:06,192.168.100.119,3.232.115.183,443,6,NORMAL
17:07:11,2026-04-19 17:03:06,192.168.100.119,192.168.100.1,53,17,NORMAL
17:07:11,2026-04-19 17:03:06,192.168.100.119,192.168.100.1,53,17,NORMAL
17:07:11,2026-04-19 17:03:06,192.168.100.119,192.168.100.1,53,17,NORMAL
17:07:11,2026-04-19 17:03:06,192.168.100.119,172.217.23.46,443,17,NORMAL
17:07:11,2026-04-19 17:05:38,192.168.100.119,143.204.11.124,443,6,NORMAL
17:07:11,2026-04-19 17:02:07,192.168.100.119,52.44.99.208,443,6,NORMAL
17:07:15,2026-04-19 17:05:10,192.168.100.119,13.216.96.160,443,6,NORMAL
17:07:19,2026-04-19 17:05:17,192.168.100.119,52.21.0.142,443,6,NORMAL
17:07:22,2026-04-19 17:05:49,192.168.100.119,224.0.0.251,5353,17,NORMAL
17:07:26,2026-04-19 17:03:23,192.168.100.119,192.168.100.1,53,17,NORMAL
17:07:26,2026-04-19 17:03:23,192.168.100.119,192.168.100.1,53,17,NORMAL
17:07:26,2026-04-19 17:03:23,192.168.100.119,192.168.100.1,53,17,NORMAL
17:07:26,2026-04-19 17:05:54,192.168.100.119,34.120.52.64,443,6,NORMAL
17:07:35,2026-04-19 17:03:33,140.82.114.22,192.168.100.119,52538,6,NORMAL
17:07:47,2026-04-19 17:06:15,192.168.100.119,146.75.121.91,443,6,NORMAL
17:07:50,2026-04-19 17:05:48,104.199.65.9,192.168.100.119,52394,6,NORMAL
17:07:53,2026-04-19 17:03:49,192.168.100.119,239.255.255.250,1900,17,NORMAL
17:07:56,2026-04-19 17:05:53,192.168.100.1,239.255.255.250,1900,17,NORMAL
17:07:56,2026-04-19 17:06:24,192.168.100.119,34.227.204.194,443,6,NORMAL
17:07:56,2026-04-19 17:06:24,192.168.100.119,52.44.83.3,443,6,NORMAL
17:07:56,2026-04-19 17:05:45,192.168.100.132,224.0.0.251,5353,17,NORMAL
17:08:05,2026-04-19 17:06:22,192.168.100.119,18.97.36.64,443,6,NORMAL
17:08:09,2026-04-19 17:04:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:08:09,2026-04-19 17:04:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:08:09,2026-04-19 17:04:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:08:09,2026-04-19 17:04:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:08:09,2026-04-19 17:04:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:08:09,2026-04-19 17:04:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:08:21,2026-04-19 17:06:47,192.168.100.119,54.89.66.149,443,6,NORMAL
17:08:24,2026-04-19 17:06:50,192.168.100.119,192.168.100.255,57621,17,NORMAL
17:08:24,2026-04-19 17:04:23,192.168.100.119,192.168.100.1,53,17,NORMAL
17:08:24,2026-04-19 17:04:23,192.168.100.119,192.168.100.1,53,17,NORMAL
17:08:24,2026-04-19 17:04:23,192.168.100.119,192.168.100.1,53,17,NORMAL
17:08:24,2026-04-19 17:06:53,52.168.112.66,192.168.100.119,51839,6,NORMAL
17:08:42,2026-04-19 17:06:54,192.168.100.119,34.120.52.64,443,6,NORMAL
17:08:42,2026-04-19 17:07:09,192.168.100.119,13.216.96.160,443,6,NORMAL
17:08:51,2026-04-19 17:04:48,192.168.100.119,192.168.100.1,53,17,NORMAL
17:08:51,2026-04-19 17:04:48,192.168.100.119,192.168.100.1,53,17,NORMAL
17:08:51,2026-04-19 17:04:48,192.168.100.119,192.168.100.1,53,17,NORMAL
17:08:51,2026-04-19 17:04:48,192.168.100.119,172.217.23.46,443,17,NORMAL
17:08:51,2026-04-19 17:04:47,192.168.100.119,239.255.255.250,1900,17,NORMAL
17:09:00,2026-04-19 17:03:48,192.168.100.119,72.153.5.139,443,6,NORMAL
17:09:03,2026-04-19 17:07:19,192.168.100.119,40.127.158.108,443,6,NORMAL
17:09:06,2026-04-19 17:07:20,192.168.100.119,35.171.120.67,443,6,NORMAL
17:09:09,2026-04-19 17:05:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:09:09,2026-04-19 17:05:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:09:09,2026-04-19 17:05:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:09:09,2026-04-19 17:05:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:09:09,2026-04-19 17:05:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:09:09,2026-04-19 17:05:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:09:18,2026-04-19 17:07:35,192.168.100.119,20.42.128.98,443,6,NORMAL
17:09:18,2026-04-19 17:07:17,52.21.0.142,192.168.100.119,52524,6,NORMAL
17:09:21,2026-04-19 17:05:19,192.168.100.119,192.168.100.1,53,17,NORMAL
17:09:21,2026-04-19 17:05:19,192.168.100.119,192.168.100.1,53,17,NORMAL
17:09:21,2026-04-19 17:05:19,192.168.100.119,192.168.100.1,53,17,NORMAL
17:09:24,2026-04-19 17:04:23,192.168.100.119,3.223.183.23,443,6,NORMAL
17:09:24,2026-04-19 17:07:48,192.168.100.119,54.162.246.245,443,6,NORMAL
17:09:27,2026-04-19 17:05:24,192.168.100.119,192.168.100.1,53,17,NORMAL
17:09:27,2026-04-19 17:05:24,192.168.100.119,192.168.100.1,53,17,NORMAL
17:09:27,2026-04-19 17:05:24,192.168.100.119,192.168.100.1,53,17,NORMAL
17:09:27,2026-04-19 17:07:35,192.168.100.119,20.190.181.4,443,6,NORMAL
17:09:27,2026-04-19 17:07:55,192.168.100.119,13.216.96.160,443,6,NORMAL
17:09:36,2026-04-19 17:04:26,192.168.100.119,13.216.96.160,443,6,NORMAL
17:09:42,2026-04-19 17:08:09,192.168.100.119,34.120.52.64,443,6,NORMAL
17:09:49,2026-04-19 17:07:48,192.168.100.119,104.199.65.9,4070,6,NORMAL
17:09:52,2026-04-19 17:07:49,192.168.100.119,224.0.0.251,5353,17,NORMAL
17:09:52,2026-04-19 17:07:50,192.168.100.119,239.255.255.250,1900,17,NORMAL
17:09:55,2026-04-19 17:05:49,192.168.100.119,239.255.255.250,1900,17,NORMAL
17:09:55,2026-04-19 17:08:23,192.168.100.119,143.204.11.126,443,6,NORMAL
17:09:55,2026-04-19 17:08:04,192.168.100.119,20.190.181.4,443,6,NORMAL
17:09:58,2026-04-19 17:07:55,192.168.100.1,239.255.255.250,1900,17,NORMAL
17:09:58,2026-04-19 17:08:26,192.168.100.119,52.168.112.66,443,6,NORMAL
17:10:01,2026-04-19 17:08:30,192.168.100.119,146.75.121.91,443,6,NORMAL
17:11:58,2026-04-19 17:05:24,192.168.100.119,86.105.198.10,80,6,NORMAL
17:11:58,2026-04-19 17:07:57,192.168.100.132,224.0.0.251,5353,17,NORMAL
17:11:58,2026-04-19 17:08:27,192.168.100.119,40.70.147.9,443,6,NORMAL
17:11:58,2026-04-19 17:08:39,34.120.52.64,192.168.100.119,53331,6,NORMAL
17:11:58,2026-04-19 17:08:39,192.168.100.119,34.227.204.194,443,6,NORMAL
17:11:58,2026-04-19 17:08:39,192.168.100.119,52.44.83.3,443,6,NORMAL
17:11:58,2026-04-19 17:08:48,192.168.100.119,18.97.36.64,443,6,NORMAL
17:11:58,2026-04-19 17:08:50,192.168.100.119,192.168.100.255,57621,17,NORMAL
17:12:01,2026-04-19 17:05:36,192.168.100.119,98.95.120.69,443,6,NORMAL
17:12:01,2026-04-19 17:05:39,192.168.100.131,224.0.0.251,5353,17,NORMAL
17:12:01,2026-04-19 17:05:52,98.88.57.28,192.168.100.119,52649,6,NORMAL
17:12:01,2026-04-19 17:06:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:06:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:06:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:06:07,192.168.100.119,100.30.67.110,443,6,NORMAL
17:12:01,2026-04-19 17:06:07,34.239.193.2,192.168.100.119,52650,6,NORMAL
17:12:01,2026-04-19 17:06:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:06:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:06:07,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:06:07,192.168.100.119,52.45.51.23,443,6,NORMAL
17:12:01,2026-04-19 17:06:24,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:06:24,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:06:24,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:06:24,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:06:24,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:06:24,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:06:46,192.168.100.119,192.168.1.6,7680,6,NORMAL
17:12:01,2026-04-19 17:06:47,192.168.100.119,239.255.255.250,1900,17,NORMAL
17:12:01,2026-04-19 17:07:20,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:20,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:21,192.168.100.129,224.0.0.251,5353,17,NORMAL
17:12:01,2026-04-19 17:07:23,143.204.11.124,192.168.100.119,52623,6,NORMAL
17:12:01,2026-04-19 17:07:26,192.168.100.119,192.168.1.202,7680,6,NORMAL
17:12:01,2026-04-19 17:07:29,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:29,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:29,192.168.100.119,20.190.181.4,443,6,NORMAL
17:12:01,2026-04-19 17:07:33,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:33,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:33,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:33,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:34,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:34,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:35,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:35,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:35,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:35,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:36,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:36,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:36,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:40,192.168.100.119,52.168.117.175,443,6,NORMAL
17:12:01,2026-04-19 17:07:40,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:01,2026-04-19 17:07:40,192.168.100.119,88.221.169.205,443,6,NORMAL
17:12:01,2026-04-19 17:07:40,192.168.100.119,88.221.169.205,443,6,NORMAL
17:12:01,2026-04-19 17:07:49,192.168.100.119,239.255.255.250,1900,17,NORMAL
17:12:13,2026-04-19 17:08:10,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:13,2026-04-19 17:08:10,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:13,2026-04-19 17:08:10,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:13,2026-04-19 17:08:10,192.168.100.119,172.217.17.78,443,17,NORMAL
17:12:19,2026-04-19 17:08:15,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:19,2026-04-19 17:08:15,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:19,2026-04-19 17:08:16,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:19,2026-04-19 17:08:16,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:19,2026-04-19 17:08:16,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:19,2026-04-19 17:08:16,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:19,2026-04-19 17:08:16,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:19,2026-04-19 17:08:16,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:19,2026-04-19 17:08:16,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:19,2026-04-19 17:08:16,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:19,2026-04-19 17:08:16,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:25,2026-04-19 17:08:07,192.168.100.119,192.168.1.134,7680,6,NORMAL
17:12:25,2026-04-19 17:08:23,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:25,2026-04-19 17:08:23,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:25,2026-04-19 17:08:23,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:28,2026-04-19 17:05:24,192.168.100.119,86.105.198.10,80,6,NORMAL
17:12:28,2026-04-19 17:08:15,192.168.100.119,52.168.117.175,443,6,NORMAL
17:12:28,2026-04-19 17:09:15,192.168.100.119,40.127.158.108,443,6,NORMAL
17:12:28,2026-04-19 17:08:26,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:28,2026-04-19 17:09:26,192.168.100.119,54.162.246.245,443,6,NORMAL
17:12:28,2026-04-19 17:09:26,192.168.100.119,54.162.246.245,443,6,NORMAL
17:12:28,2026-04-19 17:09:35,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:28,2026-04-19 17:09:25,192.168.100.119,13.216.96.160,443,6,NORMAL
17:12:28,2026-04-19 17:09:57,192.168.100.1,239.255.255.250,1900,17,NORMAL
17:12:28,2026-04-19 17:09:57,52.168.112.66,192.168.100.119,51839,6,NORMAL
17:12:28,2026-04-19 17:10:10,192.168.100.119,13.216.96.160,443,6,NORMAL
17:12:28,2026-04-19 17:10:17,192.168.100.119,54.81.64.45,443,6,NORMAL
17:12:28,2026-04-19 17:10:38,192.168.100.119,143.204.11.126,443,6,NORMAL
17:12:28,2026-04-19 17:10:39,34.120.52.64,192.168.100.119,53331,6,NORMAL
17:12:28,2026-04-19 17:08:27,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:28,2026-04-19 17:08:27,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:28,2026-04-19 17:10:50,192.168.100.119,192.168.100.255,57621,17,NORMAL
17:12:28,2026-04-19 17:10:55,192.168.100.119,52.44.83.3,443,6,NORMAL
17:12:31,2026-04-19 17:08:30,192.168.100.119,192.168.100.1,53,17,NORMAL
17:12:31,2026-04-19 17:08:30,192.168.100.119,88.221.169.205,443,6,NORMAL
17:12:31,2026-04-19 17:08:30,192.168.100.119,88.221.169.205,443,6,NORMAL
17:12:37,2026-04-19 17:07:35,192.168.100.119,52.1.184.81,443,6,NORMAL
17:12:37,2026-04-19 17:07:33,192.168.100.119,3.216.247.181,443,6,NORMAL
17:12:37,2026-04-19 17:07:36,192.168.100.119,3.218.123.7,443,6,NORMAL
17:12:41,2026-04-19 17:11:06,192.168.100.119,18.97.36.64,443,6,NORMAL
